TS,Sequence,Node,Millis,Sensor,Reading,ReadingUnits,Memo,RSSI,OriginId
2013-11-07 13:46:21,R4575,Mote2,6491166,BATT-R,147.00,raw,,-81,0
2013-11-07 13:46:21,R4577,Mote2,6491278,LUX-FLT,125.00,lux,,-82,0
2013-11-07 13:46:21,R4578,Mote2,6491365,LUX-LOW,431.00,lux,,-83,0
2013-11-07 13:46:21,R4578,Mote2,6491365,LUX-LOW,431.00,lux,,-82,0
2013-11-07 13:46:22,R4579,Mote2,6492459,Dallas,20.56,C,,-82,0
2013-11-07 13:46:22,R4579,Mote2,6492459,Dallas-F,69.008,F,,-82,0
2013-11-07 13:46:27,627,Gateway-Linux,1,Uptime,10607.95,seconds,,,
2013-11-07 13:46:27,628,Gateway-Linux,1,Idletime,9992.98,seconds,,,
2013-11-07 13:46:27,629,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:46:28,R4580,Mote2,6497522,BATT-R,147.00,raw,,-79,0
2013-11-07 13:46:28,R4581,Mote2,6497594,BATT-V,5.22,volts,,-78,0
2013-11-07 13:46:29,R4584,Mote2,6498649,Dallas,20.56,C,,-80,0
2013-11-07 13:46:29,R4584,Mote2,6498649,Dallas-F,69.008,F,,-80,0
2013-11-07 13:46:29,R4584,Mote2,6498649,Dallas,20.56,C,,-79,0
2013-11-07 13:46:29,R4584,Mote2,6498649,Dallas-F,69.008,F,,-79,0
2013-11-07 13:46:35,R4585,Mote2,6503800,BATT-R,147.00,raw,,-78,0
2013-11-07 13:46:35,R4586,Mote2,6503839,BATT-V,5.22,volts,,-86,0
2013-11-07 13:46:35,R4588,Mote2,6503985,LUX-LOW,440.00,lux,,-80,0
2013-11-07 13:46:36,R4589,Mote2,6504866,Dallas,20.56,C,,-82,0
2013-11-07 13:46:36,R4589,Mote2,6504866,Dallas-F,69.008,F,,-82,0
2013-11-07 13:46:38,630,Gateway-Linux,1,Uptime,10619.31,seconds,,,
2013-11-07 13:46:38,631,Gateway-Linux,1,Idletime,10003.16,seconds,,,
2013-11-07 13:46:38,632,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:46:41,R4590,Mote2,6509903,BATT-R,147.00,raw,,-85,0
2013-11-07 13:46:42,R4592,Mote2,6510009,LUX-FLT,126.00,lux,,-85,0
2013-11-07 13:46:42,R4594,Mote2,6510978,Dallas,20.56,C,,-77,0
2013-11-07 13:46:42,R4594,Mote2,6510978,Dallas-F,69.008,F,,-77,0
2013-11-07 13:46:48,R4595,Mote2,6515992,BATT-R,147.00,raw,,-81,0
2013-11-07 13:46:49,633,Gateway-Linux,1,Uptime,10629.66,seconds,,,
2013-11-07 13:46:49,634,Gateway-Linux,1,Idletime,10012.61,seconds,,,
2013-11-07 13:46:49,635,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:46:49,R4599,Mote2,6517121,Dallas,20.56,C,,-81,0
2013-11-07 13:46:49,R4599,Mote2,6517121,Dallas-F,69.008,F,,-81,0
2013-11-07 13:46:55,R4600,Mote2,6522184,BATT-R,147.00,raw,,-81,0
2013-11-07 13:46:55,R4600,Mote2,6522184,BATT-R,147.00,raw,,-84,0
2013-11-07 13:46:55,R4602,Mote2,6522447,LUX-FLT,122.00,lux,,-82,0
2013-11-07 13:46:55,R4603,Mote2,6522483,LUX-LOW,423.00,lux,,-80,0
2013-11-07 13:46:56,R4604,Mote2,6523365,Dallas,20.56,C,,-80,0
2013-11-07 13:46:56,R4604,Mote2,6523365,Dallas-F,69.008,F,,-80,0
2013-11-07 13:47:00,636,Gateway-Linux,1,Uptime,10640.82,seconds,,,
2013-11-07 13:47:00,637,Gateway-Linux,1,Idletime,10022.75,seconds,,,
2013-11-07 13:47:00,638,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:47:02,R4605,Mote2,6528374,BATT-R,147.00,raw,,-81,0
2013-11-07 13:47:03,R4609,Mote2,6529500,Dallas,20.56,C,,-79,0
2013-11-07 13:47:03,R4609,Mote2,6529500,Dallas-F,69.008,F,,-79,0
2013-11-07 13:47:08,R4610,Mote2,6534563,BATT-R,147.00,raw,,-80,0
2013-11-07 13:47:08,R4611,Mote2,6534588,BATT-V,5.22,volts,,-86,0
2013-11-07 13:47:09,R4614,Mote2,6535593,Dallas,20.56,C,,-79,0
2013-11-07 13:47:09,R4614,Mote2,6535593,Dallas-F,69.008,F,,-79,0
2013-11-07 13:47:11,639,Gateway-Linux,1,Uptime,10651.96,seconds,,,
2013-11-07 13:47:11,640,Gateway-Linux,1,Idletime,10033.27,seconds,,,
2013-11-07 13:47:11,641,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:47:15,R4615,Mote2,6540657,BATT-R,147.00,raw,,-84,0
2013-11-07 13:47:15,R4616,Mote2,6540679,BATT-V,5.22,volts,,-83,0
2013-11-07 13:47:15,R4617,Mote2,6540766,LUX-FLT,122.00,lux,,-80,0
2013-11-07 13:47:15,R4618,Mote2,6541285,LUX-LOW,407.00,lux,,-80,0
2013-11-07 13:47:16,R4619,Mote2,6542167,Dallas,20.56,C,,-81,0
2013-11-07 13:47:16,R4619,Mote2,6542167,Dallas-F,69.008,F,,-81,0
2013-11-07 13:47:22,R4620,Mote2,6547230,BATT-R,147.00,raw,,-81,0
2013-11-07 13:47:22,642,Gateway-Linux,1,Uptime,10663.10,seconds,,,
2013-11-07 13:47:22,643,Gateway-Linux,1,Idletime,10043.42,seconds,,,
2013-11-07 13:47:22,644,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:47:23,R4624,Mote2,6548324,Dallas,20.63,C,,-80,0
2013-11-07 13:47:23,R4624,Mote2,6548324,Dallas-F,69.134,F,,-80,0
2013-11-07 13:47:28,R4625,Mote2,6553388,BATT-R,147.00,raw,,-83,0
2013-11-07 13:47:29,R4626,Mote2,6553455,BATT-V,5.22,volts,,-86,0
2013-11-07 13:47:29,R4627,Mote2,6553536,LUX-FLT,114.00,lux,,-85,0
2013-11-07 13:47:30,R4629,Mote2,6554503,Dallas,20.56,C,,-87,0
2013-11-07 13:47:30,R4629,Mote2,6554503,Dallas-F,69.008,F,,-87,0
2013-11-07 13:47:33,645,Gateway-Linux,1,Uptime,10674.22,seconds,,,
2013-11-07 13:47:33,646,Gateway-Linux,1,Idletime,10053.55,seconds,,,
2013-11-07 13:47:33,647,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:47:35,R4630,Mote2,6559566,BATT-R,147.00,raw,,-76,0
2013-11-07 13:47:35,R4631,Mote2,6559633,BATT-V,5.22,volts,,-80,0
2013-11-07 13:47:36,R4634,Mote2,6560687,Dallas,20.63,C,,-77,0
2013-11-07 13:47:36,R4634,Mote2,6560687,Dallas-F,69.134,F,,-77,0
2013-11-07 13:47:42,R4635,Mote2,6565750,BATT-R,147.00,raw,,-77,0
2013-11-07 13:47:42,R4638,Mote2,6565941,LUX-LOW,432.00,lux,,-77,0
2013-11-07 13:47:43,R4639,Mote2,6566815,Dallas,20.56,C,,-81,0
2013-11-07 13:47:43,R4639,Mote2,6566815,Dallas-F,69.008,F,,-81,0
2013-11-07 13:47:44,648,Gateway-Linux,1,Uptime,10684.57,seconds,,,
2013-11-07 13:47:44,649,Gateway-Linux,1,Idletime,10063.31,seconds,,,
2013-11-07 13:47:44,650,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:47:49,R4640,Mote2,6571879,BATT-R,147.00,raw,,-80,0
2013-11-07 13:47:50,R4644,Mote2,6573003,Dallas,20.56,C,,-84,0
2013-11-07 13:47:50,R4644,Mote2,6573003,Dallas-F,69.008,F,,-84,0
2013-11-07 13:47:55,651,Gateway-Linux,1,Uptime,10695.97,seconds,,,
2013-11-07 13:47:55,652,Gateway-Linux,1,Idletime,10073.81,seconds,,,
2013-11-07 13:47:55,653,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:47:55,R4645,Mote2,6578068,BATT-R,147.00,raw,,-82,0
2013-11-07 13:47:55,R4647,Mote2,6578226,LUX-FLT,124.00,lux,,-86,0
2013-11-07 13:47:56,R4649,Mote2,6579170,Dallas,20.56,C,,-76,0
2013-11-07 13:47:56,R4649,Mote2,6579170,Dallas-F,69.008,F,,-76,0
2013-11-07 13:48:02,R4650,Mote2,6584235,BATT-R,147.00,raw,,-79,0
2013-11-07 13:48:03,R4654,Mote2,6585363,Dallas,20.56,C,,-87,0
2013-11-07 13:48:03,R4654,Mote2,6585363,Dallas-F,69.008,F,,-87,0
2013-11-07 13:48:06,654,Gateway-Linux,1,Uptime,10707.28,seconds,,,
2013-11-07 13:48:06,655,Gateway-Linux,1,Idletime,10084.07,seconds,,,
2013-11-07 13:48:06,656,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:48:09,R4655,Mote2,6590375,BATT-R,147.00,raw,,-84,0
2013-11-07 13:48:09,R4658,Mote2,6590619,LUX-LOW,432.00,lux,,-81,0
2013-11-07 13:48:10,R4659,Mote2,6591539,Dallas,20.56,C,,-78,0
2013-11-07 13:48:10,R4659,Mote2,6591539,Dallas-F,69.008,F,,-78,0
2013-11-07 13:48:16,R4660,Mote2,6596574,BATT-R,147.00,raw,,-77,0
2013-11-07 13:48:16,R4663,Mote2,6596820,LUX-LOW,432.00,lux,,-80,0
2013-11-07 13:48:17,R4664,Mote2,6597697,Dallas,20.56,C,,-86,0
2013-11-07 13:48:17,R4664,Mote2,6597697,Dallas-F,69.008,F,,-86,0
2013-11-07 13:48:18,657,Gateway-Linux,1,Uptime,10718.59,seconds,,,
2013-11-07 13:48:18,658,Gateway-Linux,1,Idletime,10094.36,seconds,,,
2013-11-07 13:48:18,659,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:48:22,R4665,Mote2,6602760,BATT-R,147.00,raw,,-80,0
2013-11-07 13:48:22,R4668,Mote2,6602979,LUX-LOW,432.00,lux,,-83,0
2013-11-07 13:48:23,R4669,Mote2,6603860,Dallas,20.56,C,,-82,0
2013-11-07 13:48:23,R4669,Mote2,6603860,Dallas-F,69.008,F,,-82,0
2013-11-07 13:48:29,660,Gateway-Linux,1,Uptime,10729.72,seconds,,,
2013-11-07 13:48:29,661,Gateway-Linux,1,Idletime,10105.02,seconds,,,
2013-11-07 13:48:29,662,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:48:29,R4670,Mote2,6608924,BATT-R,147.00,raw,,-84,0
2013-11-07 13:48:29,R4672,Mote2,6609075,LUX-FLT,130.00,lux,,-88,0
2013-11-07 13:48:29,R4673,Mote2,6609161,LUX-LOW,432.00,lux,,-81,0
2013-11-07 13:48:30,R4674,Mote2,6610043,Dallas,20.56,C,,-80,0
2013-11-07 13:48:30,R4674,Mote2,6610043,Dallas-F,69.008,F,,-80,0
2013-11-07 13:48:36,R4675,Mote2,6615107,BATT-R,147.00,raw,,-80,0
2013-11-07 13:48:36,R4676,Mote2,6615178,BATT-V,5.22,volts,,-79,0
2013-11-07 13:48:37,R4679,Mote2,6616299,Dallas,20.56,C,,-81,0
2013-11-07 13:48:37,R4679,Mote2,6616299,Dallas-F,69.008,F,,-81,0
2013-11-07 13:48:40,663,Gateway-Linux,1,Uptime,10741.14,seconds,,,
2013-11-07 13:48:40,664,Gateway-Linux,1,Idletime,10115.30,seconds,,,
2013-11-07 13:48:40,665,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:48:42,R4680,Mote2,6621362,BATT-R,147.00,raw,,-85,0
2013-11-07 13:48:42,R4682,Mote2,6621521,LUX-FLT,129.00,lux,,-76,0
2013-11-07 13:48:43,R4682,Mote2,6621521,LUX-FLT,129.00,lux,,-82,0
2013-11-07 13:48:43,R4684,Mote2,6622572,Dallas,20.56,C,,-83,0
2013-11-07 13:48:43,R4684,Mote2,6622572,Dallas-F,69.008,F,,-83,0
2013-11-07 13:48:49,R4685,Mote2,6627635,BATT-R,147.00,raw,,-81,0
2013-11-07 13:48:49,R4686,Mote2,6627659,BATT-V,5.22,volts,,-84,0
2013-11-07 13:48:50,R4689,Mote2,6628717,Dallas,20.56,C,,-83,0
2013-11-07 13:48:50,R4689,Mote2,6628717,Dallas-F,69.008,F,,-83,0
2013-11-07 13:48:52,666,Gateway-Linux,1,Uptime,10752.55,seconds,,,
2013-11-07 13:48:52,667,Gateway-Linux,1,Idletime,10125.58,seconds,,,
2013-11-07 13:48:52,668,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:48:56,R4690,Mote2,6633780,BATT-R,147.00,raw,,-83,0
2013-11-07 13:48:56,R4691,Mote2,6633852,BATT-V,5.22,volts,,-79,0
2013-11-07 13:48:57,R4694,Mote2,6635016,Dallas,20.56,C,,-80,0
2013-11-07 13:48:57,R4694,Mote2,6635016,Dallas-F,69.008,F,,-80,0
2013-11-07 13:49:03,669,Gateway-Linux,1,Uptime,10763.70,seconds,,,
2013-11-07 13:49:03,670,Gateway-Linux,1,Idletime,10136.23,seconds,,,
2013-11-07 13:49:03,671,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:49:03,R4695,Mote2,6640079,BATT-R,147.00,raw,,-80,0
2013-11-07 13:49:03,R4698,Mote2,6640348,LUX-LOW,423.00,lux,,-81,0
2013-11-07 13:49:04,R4699,Mote2,6641229,Dallas,20.56,C,,-83,0
2013-11-07 13:49:04,R4699,Mote2,6641229,Dallas-F,69.008,F,,-83,0
2013-11-07 13:49:09,R4700,Mote2,6646294,BATT-R,147.00,raw,,-80,0
2013-11-07 13:49:10,R4703,Mote2,6646512,LUX-LOW,423.00,lux,,-84,0
2013-11-07 13:49:10,R4704,Mote2,6647393,Dallas,20.56,C,,-81,0
2013-11-07 13:49:10,R4704,Mote2,6647393,Dallas-F,69.008,F,,-81,0
2013-11-07 13:49:14,672,Gateway-Linux,1,Uptime,10774.89,seconds,,,
2013-11-07 13:49:14,673,Gateway-Linux,1,Idletime,10146.49,seconds,,,
2013-11-07 13:49:14,674,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:49:16,R4705,Mote2,6652457,BATT-R,147.00,raw,,-86,0
2013-11-07 13:49:16,R4707,Mote2,6652624,LUX-FLT,121.00,lux,,-84,0
2013-11-07 13:49:17,R4709,Mote2,6653593,Dallas,20.50,C,,-78,0
2013-11-07 13:49:17,R4709,Mote2,6653593,Dallas-F,68.9,F,,-78,0
2013-11-07 13:49:23,R4710,Mote2,6658605,BATT-R,147.00,raw,,-80,0
2013-11-07 13:49:24,R4714,Mote2,6659734,Dallas,20.56,C,,-81,0
2013-11-07 13:49:24,R4714,Mote2,6659734,Dallas-F,69.008,F,,-81,0
2013-11-07 13:49:25,675,Gateway-Linux,1,Uptime,10786.20,seconds,,,
2013-11-07 13:49:25,676,Gateway-Linux,1,Idletime,10156.74,seconds,,,
2013-11-07 13:49:25,677,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:49:29,R4715,Mote2,6664797,BATT-R,147.00,raw,,-81,0
2013-11-07 13:49:29,R4716,Mote2,6664818,BATT-V,5.22,volts,,-80,0
2013-11-07 13:49:30,R4718,Mote2,6664984,LUX-LOW,423.00,lux,,-79,0
2013-11-07 13:49:30,R4719,Mote2,6665865,Dallas,20.56,C,,-85,0
2013-11-07 13:49:30,R4719,Mote2,6665865,Dallas-F,69.008,F,,-85,0
2013-11-07 13:49:36,R4720,Mote2,6670929,BATT-R,147.00,raw,,-77,0
2013-11-07 13:49:36,R4722,Mote2,6671087,LUX-FLT,121.00,lux,,-79,0
2013-11-07 13:49:36,R4723,Mote2,6671173,LUX-LOW,440.00,lux,,-82,0
2013-11-07 13:49:36,678,Gateway-Linux,1,Uptime,10797.33,seconds,,,
2013-11-07 13:49:36,679,Gateway-Linux,1,Idletime,10166.73,seconds,,,
2013-11-07 13:49:36,680,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:49:37,R4724,Mote2,6672051,Dallas,20.56,C,,-83,0
2013-11-07 13:49:37,R4724,Mote2,6672051,Dallas-F,69.008,F,,-83,0
2013-11-07 13:49:43,R4725,Mote2,6677114,BATT-R,147.00,raw,,-48,0
2013-11-07 13:49:43,R4726,Mote2,6677186,BATT-V,5.22,volts,,-80,0
2013-11-07 13:49:43,R4728,Mote2,6677358,LUX-LOW,440.00,lux,,-79,0
2013-11-07 13:49:44,R4729,Mote2,6678239,Dallas,20.56,C,,-82,0
2013-11-07 13:49:44,R4729,Mote2,6678239,Dallas-F,69.008,F,,-82,0
2013-11-07 13:49:44,R4729,Mote2,6678239,Dallas,20.56,C,,-83,0
2013-11-07 13:49:44,R4729,Mote2,6678239,Dallas-F,69.008,F,,-83,0
2013-11-07 13:49:47,681,Gateway-Linux,1,Uptime,10808.47,seconds,,,
2013-11-07 13:49:47,682,Gateway-Linux,1,Idletime,10177.14,seconds,,,
2013-11-07 13:49:47,683,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:49:49,R4730,Mote2,6683303,BATT-R,147.00,raw,,-81,0
2013-11-07 13:49:50,R4731,Mote2,6683342,BATT-V,5.22,volts,,-76,0
2013-11-07 13:49:51,R4734,Mote2,6684399,Dallas,20.56,C,,-80,0
2013-11-07 13:49:51,R4734,Mote2,6684399,Dallas-F,69.008,F,,-80,0
2013-11-07 13:49:56,R4735,Mote2,6689434,BATT-R,147.00,raw,,-81,0
2013-11-07 13:49:57,R4739,Mote2,6690562,Dallas,20.56,C,,-79,0
2013-11-07 13:49:57,R4739,Mote2,6690562,Dallas-F,69.008,F,,-79,0
2013-11-07 13:49:58,684,Gateway-Linux,1,Uptime,10818.58,seconds,,,
2013-11-07 13:49:58,685,Gateway-Linux,1,Idletime,10186.31,seconds,,,
2013-11-07 13:49:58,686,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:50:03,R4740,Mote2,6695625,BATT-R,147.00,raw,,-78,0
2013-11-07 13:50:04,R4744,Mote2,6696751,Dallas,20.56,C,,-79,0
2013-11-07 13:50:04,R4744,Mote2,6696751,Dallas-F,69.008,F,,-79,0
2013-11-07 13:50:09,687,Gateway-Linux,1,Uptime,10829.71,seconds,,,
2013-11-07 13:50:09,688,Gateway-Linux,1,Idletime,10196.56,seconds,,,
2013-11-07 13:50:09,689,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:50:10,R4745,Mote2,6701814,BATT-R,147.00,raw,,-76,0
2013-11-07 13:50:11,R4749,Mote2,6702940,Dallas,20.56,C,,-80,0
2013-11-07 13:50:11,R4749,Mote2,6702940,Dallas-F,69.008,F,,-80,0
2013-11-07 13:50:16,R4750,Mote2,6708003,BATT-R,147.00,raw,,-87,0
2013-11-07 13:50:17,R4751,Mote2,6708027,BATT-V,5.22,volts,,-79,0
2013-11-07 13:50:18,R4754,Mote2,6709081,Dallas,20.56,C,,-84,0
2013-11-07 13:50:18,R4754,Mote2,6709081,Dallas-F,69.008,F,,-84,0
2013-11-07 13:50:20,690,Gateway-Linux,1,Uptime,10841.14,seconds,,,
2013-11-07 13:50:20,691,Gateway-Linux,1,Idletime,10207.43,seconds,,,
2013-11-07 13:50:20,692,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:50:23,R4755,Mote2,6714144,BATT-R,147.00,raw,,-80,0
2013-11-07 13:50:23,R4755,Mote2,6714144,BATT-R,147.00,raw,,-83,0
2013-11-07 13:50:23,R4756,Mote2,6714293,BATT-V,5.22,volts,,-78,0
2013-11-07 13:50:24,R4759,Mote2,6715303,Dallas,20.63,C,,-77,0
2013-11-07 13:50:24,R4759,Mote2,6715303,Dallas-F,69.134,F,,-77,0
2013-11-07 13:50:30,R4760,Mote2,6720367,BATT-R,147.00,raw,,-79,0
2013-11-07 13:50:30,R4763,Mote2,6720613,LUX-LOW,431.00,lux,,-82,0
2013-11-07 13:50:30,R4763,Mote2,6720613,LUX-LOW,431.00,lux,,-80,0
2013-11-07 13:50:31,R4764,Mote2,6721554,Dallas,20.56,C,,-79,0
2013-11-07 13:50:31,R4764,Mote2,6721554,Dallas-F,69.008,F,,-79,0
2013-11-07 13:50:31,693,Gateway-Linux,1,Uptime,10852.43,seconds,,,
2013-11-07 13:50:31,694,Gateway-Linux,1,Idletime,10217.64,seconds,,,
2013-11-07 13:50:31,695,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:50:37,R4765,Mote2,6726617,BATT-R,147.00,raw,,-80,0
2013-11-07 13:50:37,R4767,Mote2,6726776,LUX-FLT,125.00,lux,,-79,0
2013-11-07 13:50:37,R4768,Mote2,6726863,LUX-LOW,447.00,lux,,-80,0
2013-11-07 13:50:38,R4769,Mote2,6727745,Dallas,20.56,C,,-47,0
2013-11-07 13:50:38,R4769,Mote2,6727745,Dallas-F,69.008,F,,-47,0
2013-11-07 13:50:38,R4769,Mote2,6727745,Dallas,20.56,C,,-81,0
2013-11-07 13:50:38,R4769,Mote2,6727745,Dallas-F,69.008,F,,-81,0
2013-11-07 13:50:42,696,Gateway-Linux,1,Uptime,10862.73,seconds,,,
2013-11-07 13:50:42,697,Gateway-Linux,1,Idletime,10226.93,seconds,,,
2013-11-07 13:50:42,698,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:50:43,R4770,Mote2,6732808,BATT-R,147.00,raw,,-81,0
2013-11-07 13:50:43,R4772,Mote2,6732911,LUX-FLT,135.00,lux,,-81,0
2013-11-07 13:50:44,R4772,Mote2,6732911,LUX-FLT,135.00,lux,,-79,0
2013-11-07 13:50:44,R4774,Mote2,6733933,Dallas,20.63,C,,-77,0
2013-11-07 13:50:44,R4774,Mote2,6733933,Dallas-F,69.134,F,,-77,0
2013-11-07 13:50:50,R4775,Mote2,6738996,BATT-R,147.00,raw,,-78,0
2013-11-07 13:50:50,R4776,Mote2,6739068,BATT-V,5.22,volts,,-81,0
2013-11-07 13:50:50,R4778,Mote2,6739378,LUX-LOW,447.00,lux,,-82,0
2013-11-07 13:50:51,R4778,Mote2,6739378,LUX-LOW,447.00,lux,,-81,0
2013-11-07 13:50:52,R4779,Mote2,6740620,Dallas,20.63,C,,-79,0
2013-11-07 13:50:52,R4779,Mote2,6740620,Dallas-F,69.134,F,,-79,0
2013-11-07 13:50:53,699,Gateway-Linux,1,Uptime,10873.84,seconds,,,
2013-11-07 13:50:53,700,Gateway-Linux,1,Idletime,10237.04,seconds,,,
2013-11-07 13:50:53,701,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:50:57,R4780,Mote2,6745684,BATT-R,147.00,raw,,-84,0
2013-11-07 13:50:57,R4781,Mote2,6745756,BATT-V,5.22,volts,,-80,0
2013-11-07 13:50:57,R4782,Mote2,6745869,LUX-FLT,124.00,lux,,-81,0
2013-11-07 13:50:58,R4784,Mote2,6746827,Dallas,20.56,C,,-82,0
2013-11-07 13:50:58,R4784,Mote2,6746827,Dallas-F,69.008,F,,-82,0
2013-11-07 13:51:04,702,Gateway-Linux,1,Uptime,10884.98,seconds,,,
2013-11-07 13:51:04,703,Gateway-Linux,1,Idletime,10247.66,seconds,,,
2013-11-07 13:51:04,704,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:51:04,R4785,Mote2,6751892,BATT-R,147.00,raw,,-82,0
2013-11-07 13:51:04,R4787,Mote2,6752050,LUX-FLT,124.00,lux,,-81,0
2013-11-07 13:51:05,R4789,Mote2,6753020,Dallas,20.56,C,,-82,0
2013-11-07 13:51:05,R4789,Mote2,6753020,Dallas-F,69.008,F,,-82,0
2013-11-07 13:51:11,R4790,Mote2,6758084,BATT-R,147.00,raw,,-81,0
2013-11-07 13:51:11,R4791,Mote2,6758128,BATT-V,5.22,volts,,-81,0
2013-11-07 13:51:11,R4792,Mote2,6758214,LUX-FLT,135.00,lux,,-80,0
2013-11-07 13:51:12,R4794,Mote2,6759181,Dallas,20.56,C,,-85,0
2013-11-07 13:51:12,R4794,Mote2,6759181,Dallas-F,69.008,F,,-85,0
2013-11-07 13:51:15,705,Gateway-Linux,1,Uptime,10896.27,seconds,,,
2013-11-07 13:51:15,706,Gateway-Linux,1,Idletime,10257.81,seconds,,,
2013-11-07 13:51:15,707,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:51:17,R4795,Mote2,6764246,BATT-R,147.00,raw,,-78,0
2013-11-07 13:51:17,R4795,Mote2,6764246,BATT-R,147.00,raw,,-82,0
2013-11-07 13:51:17,R4797,Mote2,6764435,LUX-FLT,124.00,lux,,-81,0
2013-11-07 13:51:18,R4798,Mote2,6764492,LUX-LOW,464.00,lux,,-85,0
2013-11-07 13:51:19,R4799,Mote2,6765375,Dallas,20.56,C,,-81,0
2013-11-07 13:51:19,R4799,Mote2,6765375,Dallas-F,69.008,F,,-81,0
2013-11-07 13:51:24,R4800,Mote2,6770438,BATT-R,147.00,raw,,-78,0
2013-11-07 13:51:24,R4801,Mote2,6770500,BATT-V,5.22,volts,,-85,0
2013-11-07 13:51:24,R4801,Mote2,6770500,BATT-V,5.22,volts,,-81,0
2013-11-07 13:51:24,R4802,Mote2,6770621,LUX-FLT,120.00,lux,,-79,0
2013-11-07 13:51:25,R4804,Mote2,6771588,Dallas,20.56,C,,-81,0
2013-11-07 13:51:25,R4804,Mote2,6771588,Dallas-F,69.008,F,,-81,0
2013-11-07 13:51:26,708,Gateway-Linux,1,Uptime,10907.39,seconds,,,
2013-11-07 13:51:26,709,Gateway-Linux,1,Idletime,10267.65,seconds,,,
2013-11-07 13:51:26,710,Gateway-Linux,1,MPU Temp,47.1,C,,,
2013-11-07 13:51:31,R4805,Mote2,6776651,BATT-R,147.00,raw,,-80,0
2013-11-07 13:51:31,R4808,Mote2,6776896,LUX-LOW,464.00,lux,,-79,0
2013-11-07 13:51:32,R4809,Mote2,6777902,Dallas,20.56,C,,-79,0
2013-11-07 13:51:32,R4809,Mote2,6777902,Dallas-F,69.008,F,,-79,0
2013-11-07 13:51:38,711,Gateway-Linux,1,Uptime,10918.52,seconds,,,
2013-11-07 13:51:38,712,Gateway-Linux,1,Idletime,10278.32,seconds,,,
2013-11-07 13:51:38,713,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:51:38,R4810,Mote2,6782965,BATT-R,147.00,raw,,-77,0
2013-11-07 13:51:38,R4811,Mote2,6782988,BATT-V,5.22,volts,,-78,0
2013-11-07 13:51:38,R4813,Mote2,6783163,LUX-LOW,480.00,lux,,-77,0
2013-11-07 13:51:39,R4814,Mote2,6784045,Dallas,20.56,C,,-81,0
2013-11-07 13:51:39,R4814,Mote2,6784045,Dallas-F,69.008,F,,-81,0
2013-11-07 13:51:44,R4815,Mote2,6789108,BATT-R,147.00,raw,,-81,0
2013-11-07 13:51:44,R4816,Mote2,6789179,BATT-V,5.22,volts,,-83,0
2013-11-07 13:51:45,R4817,Mote2,6789266,LUX-FLT,130.00,lux,,-80,0
2013-11-07 13:51:46,R4819,Mote2,6790233,Dallas,20.56,C,,-78,0
2013-11-07 13:51:46,R4819,Mote2,6790233,Dallas-F,69.008,F,,-78,0
2013-11-07 13:51:49,714,Gateway-Linux,1,Uptime,10929.66,seconds,,,
2013-11-07 13:51:49,715,Gateway-Linux,1,Idletime,10288.34,seconds,,,
2013-11-07 13:51:49,716,Gateway-Linux,1,MPU Temp,46.5,C,,,
2013-11-07 13:51:51,R4820,Mote2,6795296,BATT-R,147.00,raw,,-77,0
2013-11-07 13:51:51,R4823,Mote2,6795510,LUX-LOW,455.00,lux,,-82,0
2013-11-07 13:51:52,R4824,Mote2,6796393,Dallas,20.56,C,,-78,0
2013-11-07 13:51:52,R4824,Mote2,6796393,Dallas-F,69.008,F,,-78,0
2013-11-07 13:51:58,R4825,Mote2,6801456,BATT-R,147.00,raw,,-81,0
